timeframe,direction,horizon_bars,conditions,discovery_samples,validation_samples,oos_samples,discovery_lift,validation_lift,oos_lift,oos_wilson95_lower,oos_pairs_n_ge5,oos_pairs_above_oos_base,oos_pair_hit_mean,oos_min_pair_hit
d1,bear,1,atr_expand+bb_expand,313,96,84,1.39781455,2.07890542,1.26672862,0.16972313,9,5,0.26269841,0.00000000
d1,bear,1,ema20_slope_down3+atr_expand,381,86,89,1.39662467,1.85651089,1.36635897,0.18842053,8,5,0.26428589,0.00000000
d1,bear,1,atr_expand+mtf_price200_bear,382,78,92,1.39296858,1.94457615,1.48702925,0.21021717,9,5,0.27100970,0.00000000
d1,bear,1,atr_expand+mtf_adx_rising+structure_ll,201,40,58,1.39230123,1.59659936,2.00929368,0.28088758,6,6,0.45698006,0.20000000
d1,bear,1,volatility+adx_up3,853,142,189,1.38163419,1.46167547,1.47449893,0.23092437,12,8,0.29008661,0.00000000
d1,bear,1,atr_expand+mtf_trend_bear,280,68,52,1.37955481,1.93705070,1.26672862,0.15233154,5,3,0.21904762,0.00000000
d1,bear,1,atr_expand+mtf_price20_bear+range_expand,320,49,71,1.36723736,1.22188727,1.57002984,0.21439726,7,5,0.31598639,0.00000000
d1,bear,1,atr_expand+mtf_di_strong_bear+range_expand,280,44,71,1.36547772,1.17930635,1.49866485,0.20232885,6,4,0.33399471,0.00000000
d1,bear,1,macd_bear+atr_expand,392,96,99,1.35743367,1.78785866,1.48424768,0.21236632,7,5,0.28706106,0.00000000
d1,bear,1,atr_expand+mtf_macd_bear+impulse_bear,273,38,58,1.35717585,1.26047318,2.09665428,0.29628026,6,6,0.51746032,0.20000000
d1,bear,1,adx_rising+atr_expand,401,97,114,1.35645575,1.76942713,1.33339855,0.19099960,9,6,0.27959494,0.06666667
d1,bear,1,atr_expand+impulse_bear,288,42,62,1.35491990,1.42553514,1.96138626,0.27584645,6,5,0.47916667,0.16666667
d1,bear,1,atr_expand+mtf_price20_bear+impulse_bear,271,40,59,1.35264731,1.49681190,2.06111776,0.29089034,6,6,0.48472222,0.20000000
d1,bear,1,di_strong_bear+price20_cross_down,216,48,54,1.35035788,1.16418704,1.50130800,0.19137425,5,5,0.38000000,0.33333333
d1,bear,1,atr_expand+distance_low_ok,333,77,68,1.34937150,1.81431746,0.74513449,0.08188818,7,3,0.16802721,0.00000000
d1,bear,1,di_strong_bear+volatility,1808,281,308,1.34728962,1.46307593,1.71090619,0.28713577,11,9,0.31043855,0.12903226
d1,bear,1,rsi40+volatility,1075,168,191,1.34197226,1.54432974,2.01615446,0.33116179,10,10,0.37691445,0.20000000
d1,bear,1,atr_expand+mtf_adx_rising+impulse_bear,194,32,51,1.34095166,1.37207758,2.18572782,0.30501236,5,5,0.57000000,0.37500000
d1,bear,1,momentum_bear+atr_expand,268,53,75,1.33837407,1.88278227,1.55385378,0.21386867,7,5,0.30607488,0.00000000
d1,bear,1,atr_expand+mtf_price200_bear+impulse_bear,201,30,50,1.33347160,1.59659936,2.22944238,0.31162199,5,5,0.48071429,0.20000000
d1,bear,1,atr_expand+mtf_macd_bear,391,74,99,1.33066303,1.72605336,1.43306673,0.20351953,8,5,0.26916035,0.00000000
d1,bear,1,volatility+structure_ll,1161,202,167,1.32744169,1.48199198,1.60806269,0.25155603,12,8,0.30857337,0.00000000
d1,bear,1,adx_up3+mtf_di_strong_bear+pullback_bear,306,70,93,1.32674272,1.08340671,1.41655674,0.19850339,10,6,0.28130952,0.00000000
d1,bear,1,di_bear+volatility,2362,401,406,1.32331797,1.46321762,1.53505045,0.26027451,12,9,0.26691706,0.00000000
d1,bear,1,atr_expand+mtf_macd_bear+range_expand,313,49,70,1.32225701,1.14042812,1.52007435,0.20536605,7,4,0.31990628,0.00000000
d1,bear,1,atr_expand+mtf_adx25,485,107,125,1.31657072,1.79057872,1.25659480,0.18056747,11,7,0.22948825,0.00000000
d1,bear,1,rsi_down1+atr_expand,285,46,62,1.31386173,1.64866239,1.79793740,0.24742733,6,5,0.46428571,0.16666667
d1,bear,1,bb_lower+mtf_volatility,1247,248,226,1.31175449,1.40024339,1.56939830,0.25305263,12,7,0.27884300,0.00000000
d1,bear,1,rsi40+mtf_volatility,1086,193,182,1.31023227,1.40633104,1.67041137,0.26551285,11,9,0.31070927,0.00000000
d1,bear,1,atr_expand+mtf_price200_bear+range_expand,283,50,65,1.30921910,1.27727949,1.55905061,0.20887031,6,4,0.31111111,0.00000000
d1,bear,1,breakout20_down+mtf_volatility,386,72,71,1.30705415,1.55224938,2.06958480,0.30168730,8,6,0.41835317,0.14285714
d1,bear,1,mtf_volatility+structure_breakout20_down,386,72,71,1.30705415,1.55224938,2.06958480,0.30168730,8,6,0.41835317,0.14285714
d1,bear,1,volatility+breakout20_down,320,52,59,1.30565009,1.53519169,2.23287758,0.32150212,6,4,0.51825397,0.14285714
d1,bear,1,volatility+structure_breakout20_down,320,52,59,1.30565009,1.53519169,2.23287758,0.32150212,6,4,0.51825397,0.14285714
d1,bear,1,mtf_volatility+structure_ll,1341,291,227,1.30504386,1.28935000,1.36159376,0.21525653,12,6,0.25303250,0.00000000
d1,bear,1,atr_expand+mtf_di_strong_bear+structure_lh,287,55,85,1.30470590,1.74174476,1.54987973,0.21809385,6,5,0.34340937,0.14285714
d1,bear,1,volatility+mtf_volatility,1957,342,274,1.29909169,1.50556519,1.66431498,0.27556371,12,10,0.32472449,0.05555556
d1,bear,1,volatility+pullback_bear,2030,387,361,1.29897561,1.30987157,1.37550587,0.22817791,12,8,0.25919470,0.08108108
d1,bear,1,di_spread_down3+mtf_volatility,1602,353,302,1.29663882,1.27773178,1.19122824,0.19078458,12,5,0.21185131,0.00000000
d1,bear,1,atr_expand+mtf_volatility,612,145,135,1.29454023,1.78929239,1.27611180,0.18618897,11,6,0.23249484,0.00000000
d1,bear,1,atr_expand+mtf_price20_bear+structure_lh,326,57,86,1.29371047,1.68063091,1.59077548,0.22561297,7,6,0.32379842,0.11111111
d1,bear,1,adx_up3+mtf_price200_bear+pullback_bear,448,98,109,1.29333264,1.05896896,1.39456362,0.20012023,10,7,0.27406968,0.00000000
d1,bear,1,adx_up3+di_spread_down3,573,116,135,1.29322515,1.20433142,0.97585020,0.13495621,12,5,0.17654371,0.00000000
d1,bear,1,volatility+di_spread_down3,1320,244,249,1.28997333,1.66857720,1.36338663,0.21780876,12,7,0.25108923,0.00000000
d1,bear,1,atr_expand+mtf_price200_bear+structure_lh,266,50,76,1.28916508,1.83608927,1.66674819,0.23379274,7,6,0.34610905,0.12500000
d1,bear,1,atr_expand+structure_lh,390,68,97,1.28354184,1.70225667,1.41037826,0.19891173,7,5,0.30037819,0.09090909
d1,bear,1,adx_up3+mtf_volatility,1060,202,220,1.28287442,1.10655401,1.31279148,0.20567994,12,8,0.26326479,0.00000000
d1,bear,1,bb_lower+adx_up3,835,151,194,1.27924501,1.13665186,1.41037826,0.22005381,12,7,0.26436804,0.00000000
d1,bear,1,di_strong_bear+mtf_volatility,1676,314,297,1.27701715,1.18219539,1.43306673,0.23463354,12,8,0.25712822,0.00000000
d1,bear,3,adx_up3+atr_expand,229,38,60,1.35770060,1.68542644,1.05834720,0.34627906,6,3,0.42929894,0.00000000
d1,bear,3,rsi40+atr_expand,236,50,70,1.31742982,1.57016502,1.06914666,0.35904876,7,4,0.41564626,0.00000000
d1,bear,3,bb_lower+atr_expand,275,55,85,1.27647745,1.57767777,1.12060292,0.39040835,7,4,0.42404025,0.00000000
d1,bear,3,di_spread_down3+atr_expand,342,57,95,1.25514951,1.73979503,1.05038970,0.36627643,8,5,0.43432349,0.00000000
d1,bear,3,atr_expand+mtf_di_strong_bear,368,71,101,1.25368321,1.57132896,1.10026194,0.39002463,7,4,0.41838002,0.00000000
d1,bear,3,di_strong_bear+atr_expand,320,64,87,1.24741480,1.42037954,1.04270660,0.35897094,8,5,0.42946429,0.00000000
d1,bear,3,atr_expand+mtf_di_strong_bear+range_expand,280,44,71,1.23935540,1.59645965,1.08603033,0.36677524,6,5,0.48611111,0.00000000
d1,bear,3,adx25+atr_expand,323,47,69,1.23582890,1.18685486,1.31471702,0.46207405,8,6,0.59057540,0.20000000
d1,bear,3,atr_expand+mtf_price20_bear+structure_ll,251,49,64,1.23070734,1.56004580,1.16937916,0.39581601,6,4,0.51851852,0.16666667
d1,bear,3,atr_expand+mtf_macd_bear+structure_ll,243,48,62,1.22995094,1.59254675,1.17052225,0.39447460,6,4,0.51851852,0.20000000
d1,bear,3,volatility+adx_up3,853,142,189,1.22987352,1.36763817,1.42792876,0.55884176,12,11,0.61380074,0.11111111
d1,bear,3,atr_expand+mtf_rsi40,281,54,79,1.22780648,1.68341279,1.03346743,0.35048458,6,3,0.43430736,0.00000000
d1,bear,3,di_bear+atr_expand,380,78,97,1.22465055,1.45679953,1.07549274,0.37774492,8,5,0.45049603,0.00000000
d1,bear,3,atr_expand+mtf_di_strong_bear+structure_lh,287,55,85,1.22310557,1.54011401,1.09392189,0.37920744,6,4,0.49783827,0.14285714
d1,bear,3,breakout20_down+mtf_volatility,386,72,71,1.22120437,1.40603227,1.24574067,0.43401066,8,4,0.54434524,0.20000000
d1,bear,3,mtf_volatility+structure_breakout20_down,386,72,71,1.22120437,1.40603227,1.24574067,0.43401066,8,4,0.54434524,0.20000000
d1,bear,3,atr_expand+mtf_di_strong_bear+structure_ll,242,48,63,1.21845575,1.54950495,1.18794073,0.40270356,6,4,0.51851852,0.16666667
d1,bear,3,atr_expand+mtf_di_bear,430,83,108,1.21753049,1.54328204,1.11294448,0.39840891,8,5,0.47924991,0.00000000
d1,bear,3,rsi_down3+atr_expand,335,59,91,1.21551136,1.64580187,1.17132618,0.41524032,6,4,0.48561322,0.20000000
d1,bear,3,atr_expand+mtf_adx_rising+structure_lh,213,42,69,1.21483669,1.62329090,1.08464154,0.36468721,6,4,0.48223582,0.16666667
d1,bear,3,atr_expand+structure_ll,272,59,64,1.20943557,1.50573362,1.16937916,0.39581601,6,4,0.51851852,0.16666667
d1,bear,3,volatility+atr_expand,436,112,96,1.20077548,1.47571900,1.06307196,0.37206074,10,7,0.49551282,0.25000000
d1,bear,3,atr_expand+mtf_price20_bear,420,75,104,1.19875995,1.57016502,1.13394343,0.40563190,7,4,0.45161266,0.16666667
d1,bear,3,atr_expand+mtf_ema20_falling,420,75,104,1.19875995,1.57016502,1.13394343,0.40563190,7,4,0.45161266,0.16666667
d1,bear,3,atr_expand+bb_expand,313,96,84,1.19840900,1.52798405,1.10694477,0.38408354,9,7,0.48201058,0.00000000
d1,bear,3,macd_bear+atr_expand,392,96,99,1.19739539,1.46342134,1.09958151,0.38882227,7,4,0.43353439,0.14285714
d1,bear,3,atr_expand+mtf_di_strong_bear+impulse_bear,233,38,54,1.19664870,1.63105784,1.30193505,0.44162734,5,5,0.65611111,0.50000000
d1,bear,3,price20_bear+atr_expand,404,85,97,1.19161969,1.53127548,1.07549274,0.37774492,8,5,0.44579327,0.00000000
d1,bear,3,ema20_falling+atr_expand,404,85,97,1.19161969,1.53127548,1.07549274,0.37774492,8,5,0.44579327,0.00000000
d1,bear,3,atr_expand+mtf_adx_rising+structure_ll,201,40,58,1.18756857,1.65280528,1.21214642,0.40800175,6,4,0.52492877,0.20000000
d1,bear,3,atr_expand+mtf_price20_bear+structure_lh,326,57,86,1.18753796,1.52232065,1.16031421,0.40776721,7,5,0.47203907,0.20000000
d1,bear,3,bb_bear+atr_expand,404,89,99,1.18665460,1.53209478,1.07667356,0.37917456,8,5,0.46444597,0.16666667
d1,bear,3,atr_expand+mtf_price20_bear+range_expand,320,49,71,1.18473063,1.60220920,1.14991446,0.39341308,7,4,0.46678005,0.16666667
d1,bear,3,momentum_bear+atr_expand,268,53,75,1.18257879,1.48128775,0.99787022,0.33331457,7,3,0.39798297,0.00000000
d1,bear,3,atr_expand+mtf_trend_bear,280,68,52,1.18204417,1.45835760,0.95949059,0.29868052,5,2,0.35873016,0.00000000
d1,bear,3,macd_falling+atr_expand,406,76,104,1.18080901,1.60387355,1.06852361,0.37796486,7,4,0.39920199,0.00000000
d1,bear,3,macd_accel_down+atr_expand,406,76,104,1.18080901,1.60387355,1.06852361,0.37796486,7,4,0.39920199,0.00000000
d1,bear,3,adx_up3+mtf_price20_bear+pullback_bear,299,61,80,1.18072640,1.25315154,1.16229201,0.40493334,10,6,0.54313492,0.00000000
d1,bear,3,di_strong_bear+price20_cross_down,216,48,54,1.17939087,1.03300330,1.04994762,0.33689901,5,4,0.53000000,0.40000000
d1,bear,3,adx_up3+mtf_macd_bear+pullback_bear,337,101,71,1.17853662,1.12505310,0.79855171,0.25122748,7,2,0.32678571,0.00000000
d1,bear,3,atr_expand+mtf_price200_bear+structure_lh,266,50,76,1.17638846,1.57016502,1.04442158,0.35307731,7,3,0.45126778,0.20000000
d1,bear,3,atr_expand+mtf_bb_bear,420,73,104,1.17488027,1.61318324,1.13394343,0.40563190,7,4,0.45161266,0.16666667
d1,bear,3,rsi40+mtf_volatility,1086,193,182,1.17287490,1.23104020,1.15886526,0.43889246,11,6,0.46713238,0.00000000
d1,bear,3,adx_up3+mtf_rsi40,620,99,151,1.17118277,1.27299397,1.15647210,0.43094815,12,8,0.48503119,0.00000000
d1,bear,3,adx_up3+di_spread_down3,573,116,135,1.16922916,1.22891772,0.99115055,0.35625432,12,5,0.40907888,0.11111111
d1,bear,3,ema20_slope_down3+atr_expand,381,86,89,1.16878813,1.48944662,1.04475687,0.36089721,8,5,0.45337510,0.16666667
d1,bear,3,bb_lower+mtf_volatility,1247,248,226,1.16299979,1.16629405,1.15401322,0.44407122,12,5,0.46872925,0.08333333
d1,bear,3,di_strong_bear+volatility,1808,281,308,1.16159852,1.22784022,1.42111092,0.57135527,11,9,0.59555145,0.35483871
d1,bear,3,adx_rising+atr_expand,401,97,114,1.16051673,1.49093260,1.03447471,0.36763142,9,6,0.49772635,0.13333333
d1,bear,3,atr_expand+mtf_price200_bear+structure_ll,223,51,58,1.16035971,1.53937747,1.13394343,0.37538273,5,3,0.50373626,0.16666667
d1,bear,3,atr_expand+mtf_macd_bear+structure_lh,313,56,82,1.15995737,1.47571900,1.13394343,0.39422828,7,4,0.47294610,0.20000000
d1,bear,3,atr_expand+mtf_macd_bear+range_expand,313,49,70,1.15995737,1.56004580,1.03674828,0.34572743,7,3,0.44368608,0.16666667
d1,bear,3,volatility+breakout20_down,320,52,59,1.15965697,1.27138868,1.49911165,0.53372471,6,5,0.71626984,0.16666667
d1,bear,3,volatility+structure_breakout20_down,320,52,59,1.15965697,1.27138868,1.49911165,0.53372471,6,5,0.71626984,0.16666667
d1,bear,3,di_spread_down3+mtf_volatility,1602,353,302,1.15946133,1.19980553,0.99126180,0.38227971,12,3,0.40801460,0.05263158
d1,bear,3,atr_expand+mtf_macd_bear,391,74,99,1.15941649,1.56346445,1.07667356,0.37917456,8,5,0.48762626,0.16666667
d1,bear,3,rsi40+volatility,1075,168,191,1.15875315,1.25436115,1.55546167,0.61692084,10,10,0.66412412,0.46153846
d1,bear,3,adx_up3+mtf_volatility,1060,202,220,1.15811943,1.11482534,1.16486916,0.44792530,12,7,0.50667610,0.00000000
d1,bear,3,atr_expand+mtf_adx_rising+impulse_bear,194,32,51,1.15804140,1.67863036,1.33405109,0.45165337,5,5,0.67000000,0.50000000
d1,bear,3,atr_expand+mtf_price200_bear+impulse_bear,201,30,50,1.15762987,1.72167217,1.27001664,0.42306028,5,3,0.60285714,0.40000000
d1,bear,3,atr_expand+structure_lh,390,68,97,1.15724604,1.48874005,1.02873218,0.35819192,7,4,0.44216141,0.14285714
d1,bear,3,atr_expand+mtf_price200_bear,382,78,92,1.15522641,1.56274858,1.01068871,0.34829808,9,4,0.40485009,0.00000000
d1,bear,3,adx_up3+mtf_macd_bear+structure_ll,363,57,75,1.15490817,1.12361762,1.05834720,0.35815696,9,6,0.48161376,0.00000000
d1,bear,3,atr_expand+mtf_adx25,485,107,125,1.15390554,1.44813547,1.03415641,0.37130114,11,7,0.46002986,0.00000000
d1,bear,3,mtf_rsi40+mtf_volatility,1270,216,223,1.15299369,1.29125413,0.99664983,0.37589120,12,4,0.39463236,0.06666667
d1,bear,3,bb_lower+adx_up3,835,151,194,1.15068600,1.16298385,1.18070398,0.45060414,12,8,0.47869540,0.00000000
d1,bear,3,atr_expand+impulse_bear,288,42,62,1.14920961,1.57410027,1.24367989,0.42532512,6,5,0.58564815,0.33333333
d1,bear,3,atr_expand+mtf_price200_bear+range_expand,283,50,65,1.14824978,1.52884488,1.01182644,0.33169527,6,2,0.45158730,0.14285714
d1,bear,3,adx_up3+mtf_di_strong_bear+structure_ll,454,79,95,1.14433111,1.12453524,1.09813469,0.38630058,10,7,0.47337302,0.00000000
d1,bear,3,adx_up3+mtf_price20_bear+structure_ll,463,82,96,1.14374900,1.08339371,1.08669578,0.38197416,11,7,0.44852092,0.00000000
d1,bear,3,volatility+rsi_down3,1263,234,229,1.14350203,1.26255959,1.17850889,0.45515265,12,9,0.50340172,0.14285714
d1,bear,5,rsi40+atr_expand,236,50,70,1.30125179,1.29574525,1.23748379,0.58455683,7,5,0.64455782,0.20000000
d1,bear,5,adx_up3+atr_expand,229,38,60,1.29082913,1.35519914,1.06070039,0.47366053,6,4,0.55330688,0.14285714
d1,bear,5,bb_lower+atr_expand,275,55,85,1.26003177,1.35917333,1.22708476,0.58954205,7,5,0.62239427,0.20000000
d1,bear,5,atr_expand+mtf_adx_rising+structure_lh,213,42,69,1.23359362,1.42389587,1.15293521,0.53447878,6,5,0.64247280,0.33333333
d1,bear,5,di_strong_bear+atr_expand,320,64,87,1.22653419,1.27186533,1.19887592,0.57426109,8,6,0.62113095,0.20000000
d1,bear,5,atr_expand+mtf_di_strong_bear+structure_lh,287,55,85,1.22451360,1.38937719,1.20628672,0.57733820,6,5,0.68195693,0.42857143
d1,bear,5,atr_expand+mtf_di_strong_bear,368,71,101,1.22274101,1.40384100,1.24273478,0.60774958,7,5,0.62476283,0.20000000
d1,bear,5,atr_expand+mtf_rsi40,281,54,79,1.22143877,1.47663276,1.18601520,0.56146577,6,5,0.63715729,0.20000000
d1,bear,5,di_spread_down3+atr_expand,342,57,95,1.21966159,1.51549152,1.20957062,0.58513468,8,6,0.66281288,0.20000000
d1,bear,5,atr_expand+mtf_price20_bear+structure_ll,251,49,64,1.21694502,1.42389587,1.24300827,0.58229799,6,5,0.71296296,0.33333333
d1,bear,5,atr_expand+mtf_macd_bear+structure_ll,243,48,62,1.21646038,1.45356037,1.25459186,0.58712354,6,5,0.72222222,0.40000000
d1,bear,5,atr_expand+mtf_di_strong_bear+structure_ll,242,48,63,1.21470103,1.41895179,1.26273856,0.59297283,6,5,0.71296296,0.33333333
d1,bear,5,atr_expand+mtf_adx_rising+structure_ll,201,40,58,1.20919793,1.45356037,1.28015564,0.59795345,6,5,0.71894587,0.40000000
d1,bear,5,atr_expand+mtf_di_strong_bear+impulse_bear,233,38,54,1.20523553,1.53006355,1.40771965,0.67097693,5,5,0.84611111,0.66666667
d1,bear,5,atr_expand+mtf_adx_rising+impulse_bear,194,32,51,1.20203842,1.55738611,1.38653646,0.65373640,5,5,0.84333333,0.66666667
d1,bear,5,atr_expand+structure_ll,272,59,64,1.20147824,1.40780666,1.24300827,0.58229799,6,5,0.71296296,0.33333333
d1,bear,5,di_bear+atr_expand,380,78,97,1.20141468,1.29915286,1.23930630,0.60369205,8,6,0.64880952,0.20000000
d1,bear,5,atr_expand+mtf_di_strong_bear+range_expand,280,44,71,1.19647567,1.43468296,1.24495351,0.58981462,6,5,0.71150794,0.40000000
d1,bear,5,atr_expand+mtf_price200_bear+structure_ll,223,51,58,1.19300397,1.36805682,1.21919585,0.56196936,5,4,0.70527473,0.33333333
d1,bear,5,atr_expand+mtf_di_bear,430,83,108,1.19156537,1.38100744,1.24403132,0.61179210,8,6,0.68095680,0.20000000
d1,bear,5,rsi_down3+atr_expand,335,59,91,1.19122336,1.46411892,1.22388506,0.59130503,6,5,0.69109721,0.40000000
d1,bear,5,atr_expand+mtf_price20_bear+structure_lh,326,57,86,1.18380998,1.36977118,1.21281634,0.58179597,7,5,0.65260295,0.40000000
d1,bear,5,macd_bear+atr_expand,392,96,99,1.18139404,1.31512605,1.24998362,0.61103823,7,5,0.64705720,0.33333333
d1,bear,5,atr_expand+bb_expand,313,96,84,1.18051067,1.43625608,1.11541906,0.52415240,9,7,0.63082011,0.10000000
d1,bear,5,adx25+atr_expand,323,47,69,1.17955229,1.20172772,1.33228068,0.64039337,8,7,0.75580357,0.40000000
d1,bear,5,atr_expand+mtf_price200_bear+structure_lh,266,50,76,1.17918913,1.32896948,1.13978770,0.53256386,7,5,0.63841476,0.40000000
d1,bear,5,atr_expand+mtf_price200_bear+impulse_bear,201,30,50,1.17651690,1.49509067,1.34355383,0.62587316,5,5,0.81500000,0.60000000
d1,bear,5,volatility+atr_expand,436,112,96,1.17140112,1.32007013,1.19697093,0.57829831,10,8,0.66423077,0.37500000
d1,bear,5,atr_expand+mtf_price20_bear,420,75,104,1.16910531,1.39541796,1.24088347,0.60810070,7,5,0.65756654,0.33333333
d1,bear,5,atr_expand+mtf_ema20_falling,420,75,104,1.16910531,1.39541796,1.24088347,0.60810070,7,5,0.65756654,0.33333333
d1,bear,5,breakout20_down+mtf_volatility,386,72,71,1.16572200,1.24590889,1.22005444,0.57515987,8,6,0.68368056,0.28571429
d1,bear,5,mtf_volatility+structure_breakout20_down,386,72,71,1.16572200,1.24590889,1.22005444,0.57515987,8,6,0.68368056,0.28571429
d1,bear,5,adx_rising+atr_expand,401,97,114,1.16306960,1.33581984,1.10101941,0.53120219,9,6,0.64363229,0.26666667
d1,bear,5,volatility+adx_up3,853,142,189,1.15706345,1.27515558,1.35627475,0.70198807,12,11,0.74561037,0.11111111
d1,bear,5,macd_falling+atr_expand,406,76,104,1.15683584,1.42077330,1.20688666,0.58810066,7,5,0.59594453,0.16666667
d1,bear,5,macd_accel_down+atr_expand,406,76,104,1.15683584,1.42077330,1.20688666,0.58810066,7,5,0.59594453,0.16666667
d1,bear,5,price20_bear+atr_expand,404,85,97,1.15443294,1.36805682,1.20285611,0.58226633,8,6,0.62980769,0.20000000
d1,bear,5,ema20_falling+atr_expand,404,85,97,1.15443294,1.36805682,1.20285611,0.58226633,8,6,0.62980769,0.20000000
d1,bear,5,atr_expand+mtf_macd_bear+structure_lh,313,56,82,1.15427710,1.33490238,1.18574230,0.56338388,7,5,0.62304204,0.20000000
d1,bear,5,atr_expand+structure_lh,390,68,97,1.15376588,1.34362723,1.12995574,0.53999195,7,5,0.61053411,0.28571429
d1,bear,5,atr_expand+mtf_bb_bear,420,73,104,1.15346511,1.43364859,1.24088347,0.60810070,7,5,0.65756654,0.33333333
d1,bear,5,bb_bear+atr_expand,404,89,99,1.15036804,1.38123233,1.21426981,0.58998496,8,6,0.64516941,0.33333333
d1,bear,5,atr_expand+mtf_trend_bear,280,68,52,1.14955506,1.24590889,1.08789783,0.47959874,5,2,0.56063492,0.20000000
d1,bear,5,ema20_slope_down3+atr_expand,381,86,89,1.14653785,1.29419993,1.21166149,0.58295503,8,6,0.64746746,0.33333333
d1,bear,5,volatility+breakout20_down,320,52,59,1.14442311,1.21396251,1.34834795,0.64025109,6,5,0.74404762,0.33333333
d1,bear,5,volatility+structure_breakout20_down,320,52,59,1.14442311,1.21396251,1.34834795,0.64025109,6,5,0.74404762,0.33333333
d1,bear,5,atr_expand+mtf_price20_bear+range_expand,320,49,71,1.14442311,1.42389587,1.26985258,0.60457983,7,5,0.67341270,0.20000000
d1,bear,5,atr_expand+mtf_price200_bear,382,78,92,1.14353644,1.34174804,1.17215079,0.56165298,9,6,0.59638448,0.20000000
d1,bear,5,rsi40+mtf_volatility,1086,193,182,1.14169175,1.16198757,1.19474494,0.60479653,11,6,0.63557681,0.30000000
d1,bear,5,momentum_bear+atr_expand,268,53,75,1.13975075,1.25374479,1.13141375,0.52700661,7,5,0.60333000,0.20000000
d1,bear,5,atr_expand+mtf_price20_bear+impulse_bear,271,40,59,1.13925330,1.49509067,1.37831124,0.65867301,6,6,0.81064815,0.60000000
d1,bear,5,atr_expand+mtf_adx_rising,359,79,98,1.13903386,1.38784788,1.19058207,0.57561481,7,5,0.62414966,0.37500000
d1,bear,5,atr_expand+mtf_macd_bear,391,74,99,1.13821491,1.39182615,1.17855599,0.56912043,8,6,0.63803662,0.16666667
d1,bear,5,atr_expand+mtf_adx25,485,107,125,1.13770397,1.35070496,1.10312840,0.53658267,11,7,0.61449730,0.16666667
d1,bear,5,atr_expand+mtf_macd_bear+impulse_bear,273,38,58,1.13692258,1.48634745,1.37159533,0.65338882,6,6,0.80767196,0.60000000
d1,bear,5,bb_lower+mtf_volatility,1247,248,226,1.13520043,1.12533706,1.15769659,0.59076283,12,7,0.61572989,0.25000000
d1,bear,5,atr_expand+impulse_bear,288,42,62,1.13472944,1.46344854,1.34013221,0.63847492,6,5,0.79398148,0.50000000
d1,bear,5,adx_up3+mtf_rsi40,620,99,151,1.12836510,1.20815408,1.06538339,0.52298350,12,7,0.57595769,0.00000000
d1,bear,5,atr_expand+mtf_price200_bear+range_expand,283,50,65,1.12576315,1.32896948,1.16949017,0.54038377,6,5,0.67440476,0.20000000
d1,bear,5,di_strong_bear+price20_cross_down,216,48,54,1.12522585,0.89982309,1.01486766,0.44162734,5,5,0.68388889,0.60000000
d1,bear,5,mtf_rsi40+mtf_volatility,1270,216,223,1.12240021,1.19207332,1.02264836,0.51287264,12,5,0.53243720,0.13333333
d1,bear,5,atr_expand+mtf_volatility,612,145,135,1.11896465,1.31751285,1.11308066,0.54563829,11,8,0.60426562,0.16666667
d1,bear,5,rsi_down1+atr_expand,285,46,62,1.11786306,1.48064535,1.31161876,0.62118873,6,5,0.77810847,0.50000000
d1,bear,5,atr_expand+mtf_macd_bear+range_expand,313,49,70,1.11755010,1.38999359,1.16171947,0.54039550,7,5,0.62382023,0.16666667
d1,bear,5,volatility+mtf_volatility,1957,342,274,1.11355541,1.15119067,1.18070664,0.61013440,12,10,0.65532552,0.16666667
d1,bear,5,di_strong_bear+mtf_volatility,1676,314,297,1.11310479,1.09513011,1.08927144,0.55970414,12,7,0.57105220,0.20000000
d1,bear,5,adx25+mtf_volatility,1932,350,296,1.10841452,0.99198079,1.23628930,0.64480508,12,9,0.67946749,0.20000000
d1,bear,5,adx_up3+mtf_macd_bear+structure_ll,363,57,75,1.10838642,1.04918643,1.01355815,0.46052792,9,6,0.59457672,0.10000000
d1,bear,5,rsi40+volatility,1075,168,191,1.10754474,1.18657990,1.44388535,0.75582973,10,10,0.80908840,0.60000000
d1,bear,10,rsi40+atr_expand,236,50,70,1.20759929,1.08988030,1.10847015,0.64504961,7,5,0.69098639,0.40000000
d1,bear,10,bb_lower+atr_expand,275,55,85,1.18366257,1.11465031,1.10231882,0.65165447,7,4,0.66882284,0.40000000
d1,bear,10,adx_up3+atr_expand,229,38,60,1.17740673,1.18309375,0.95161117,0.52362619,6,3,0.61044974,0.25000000
d1,bear,10,atr_expand+mtf_di_strong_bear+structure_ll,242,48,63,1.16611314,1.16367428,1.16191840,0.67830186,6,4,0.75370370,0.33333333
d1,bear,10,atr_expand+mtf_price20_bear+structure_ll,251,49,64,1.16326122,1.16772890,1.14376343,0.66567216,6,4,0.75370370,0.33333333
d1,bear,10,atr_expand+mtf_price200_bear+structure_ll,223,51,58,1.15896828,1.12193561,1.11063373,0.63470020,5,3,0.73604396,0.33333333
d1,bear,10,atr_expand+structure_ll,272,59,64,1.15562865,1.15453422,1.14376343,0.66567216,6,4,0.75370370,0.33333333
d1,bear,10,atr_expand+mtf_macd_bear+structure_ll,243,48,62,1.15556524,1.19205658,1.15704584,0.67360785,6,4,0.76296296,0.40000000
